2.1230229581673234, -0.0000030868384707296526
2.6994126412780473, -0.0000027031684802914257
3.358154861886497, -0.0000022151948383166663
4.249207517821399, -0.0000016511204422536258
5.4159695080195345, -0.0000010474979721400857
7.5331576639654765, 1.4261622968644172e-7
7.926918510040792, 3.873050241612755e-7
8.841381181162763, 5.529093856572162e-7
10.892732200103708, 7.636831638314067e-7
12.84657183659043, 0.0000013594904775837505
15.053166054741528, 0.0000023522719291924332
17.52502453412963, 0.000004152120540736884
20.41929033977929, 0.000007786683989566766
23.8907050877901, 0.000013786156764456532
27.72073006444107, 0.00002422039930701511
32.47562064322956, 0.00004296017015403056
37.29214577607752, 0.0000729649854678744
43.848091271375324, 0.0001297366872016291
51.838783209936196, 0.00023433588356507257
60.79202767726874, 0.00040469395083200246
71.46479334185322, 0.0007147574111779616
85.5021144082472, 0.001262880250144842
100.16814944127745, 0.0020480442354678047
117.42102494791456, 0.0030970780447487087
131.28504908531664, 0.003962774226374274
161.74541649789512, 0.004881774482572098
193.55504780765955, 0.004250760184959501
243.13678808074854, 0.0038516581250886296
264.68514595672735, 0.00744377228671719
282.60445398917136, 0.01477292809947485
303.9411365287781, 0.029346195675367323
322.16463714795714, 0.046609144527277546
349.30011677221916, 0.08152826570840355
394.2729225195406, 0.12128123344403693
458.79057645374036, 0.11255652101660643
535.4501245694934, 0.04872489858382095
615.759537185838, 0.14401835344486866
676.869230595699, 0.27375249735724083
773.8700817733595, 0.22401614836331976
858.4687578863176, 0.10392345102257844
984.176428640885, 0.3577504491867033
1200.2072653227929, 0.18364763727479336
1344.921618872404, 0.294732005116135
1543.98775482939, 0.19049133213440522
1747.4805166731971, 0.1493483532824744
1867.4336945106595, 0.11074206188300709
2179.6152148584324, 0.0757067308442915
2401.7463458643106, 0.046609144527277546

